运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
117.359,-2.598,-1.198,-0.839,-0.062,-0.029,-0.02,,,-1.44,
117.381,-2.625,-1.198,-9.09E-12,-0.0627,-0.029,-2.17E-13,,,-1.44,
117.4,,,,,,,,0.24,,
117.402,-2.65,-1.198,-0.839,-0.0633,-0.029,-0.02,,,-1.44,
117.424,-2.677,-1.234,1.82E-11,-0.0639,-0.029,4.34E-13,,,-1.52,
117.446,-2.703,-1.198,1.678,-0.0645,-0.029,0.04,,,-1.44,
117.467,-2.728,-1.162,0.839,-0.0651,-0.028,0.02,,,-1.35,
117.489,-2.754,-1.162,0.839,-0.0657,-0.028,0.02,,,-1.35,
117.51,-2.779,-1.125,1.678,-0.0663,-0.027,0.04,,,-1.27,
117.532,-2.802,-1.089,0.839,-0.0669,-0.026,0.02,,,-1.19,
117.554,-2.826,-1.089,1.678,-0.0675,-0.026,0.04,,,-1.19,
117.575,-2.849,-1.017,3.357,-0.068,-0.024,0.08,,,-1.03,
117.597,-2.87,-0.944,2.517,-0.0685,-0.023,0.06,,,-0.89,
117.619,-2.89,-0.908,2.517,-0.069,-0.022,0.06,,,-0.82,
117.64,-2.909,-0.835,3.357,-0.0694,-0.02,0.08,,,-0.7,
117.662,-2.926,-0.762,3.357,-0.0699,-0.018,0.08,,,-0.58,
117.684,-2.942,-0.69,4.196,-0.0702,-0.016,0.1,,,-0.48,
117.705,-2.956,-0.581,4.196,-0.0706,-0.014,0.1,,,-0.34,
117.727,-2.967,-0.508,3.357,-0.0708,-0.012,0.08,,,-0.26,
117.748,-2.978,-0.436,4.196,-0.0711,-0.01,0.1,,,-0.19,
117.77,-2.986,-0.327,5.035,-0.0713,-0.008,0.12,,,-0.11,
117.792,-2.992,-0.218,5.035,-0.0714,-0.005,0.12,,,-0.05,
117.813,-2.996,-0.109,4.196,-0.0715,-0.003,0.1,,,-0.01,
117.835,-2.997,-0.036,4.196,-0.0715,-8.67E-04,0.1,,,0,
117.857,-2.997,0.073,5.874,-0.0715,0.002,0.14,,,-0.01,
117.878,-2.994,0.218,5.874,-0.0715,0.005,0.14,,,-0.05,
117.9,-2.988,0.327,5.035,-0.0713,0.008,0.12,,,-0.11,
117.921,-2.98,0.436,5.035,-0.0711,0.01,0.12,,,-0.19,
117.943,-2.969,0.545,4.196,-0.0709,0.013,0.1,,,-0.3,
117.965,-2.956,0.617,4.196,-0.0706,0.015,0.1,,,-0.38,
117.986,-2.942,0.726,5.035,-0.0702,0.017,0.12,,,-0.53,
118.008,-2.925,0.835,5.035,-0.0698,0.02,0.12,,,-0.7,
118.03,-2.906,0.944,5.035,-0.0694,0.023,0.12,,,-0.89,
118.051,-2.884,1.053,3.357,-0.0688,0.025,0.08,,,-1.11,
118.073,-2.86,1.089,2.517,-0.0683,0.026,0.06,,,-1.19,
118.095,-2.837,1.162,4.196,-0.0677,0.028,0.1,,,-1.35,
118.116,-2.81,1.271,2.517,-0.0671,0.03,0.06,,,-1.61,
118.138,-2.782,1.271,0.839,-0.0664,0.03,0.02,,,-1.61,
118.159,-2.755,1.307,2.517,-0.0658,0.031,0.06,,,-1.71,
118.181,-2.725,1.38,1.678,-0.0651,0.033,0.04,,,-1.9,
118.203,-2.695,1.38,0,-0.0643,0.033,0,,,-1.9,
118.224,-2.666,1.38,1.05E-11,-0.0636,0.033,2.46E-13,,,-1.9,
118.246,-2.636,1.38,-0.839,-0.0629,0.033,-0.02,,,-1.9,
118.268,-2.606,1.343,-1.678,-0.0622,0.032,-0.04,,,-1.8,
118.289,-2.578,1.307,-1.678,-0.0615,0.031,-0.04,,,-1.71,
118.311,-2.549,1.271,-1.678,-0.0609,0.03,-0.04,,,-1.61,
118.333,-2.523,1.234,-1.678,-0.0602,0.029,-0.04,,,-1.52,
118.354,-2.496,1.198,-2.517,-0.0596,0.029,-0.06,,,-1.44,
118.376,-2.471,1.125,-4.196,-0.059,0.027,-0.1,,,-1.27,
118.397,-2.447,1.017,-4.196,-0.0584,0.024,-0.1,,,-1.03,
118.419,-2.427,0.944,-4.196,-0.0579,0.023,-0.1,,,-0.89,
118.441,-2.406,0.835,-5.035,-0.0574,0.02,-0.12,,,-0.7,
118.462,-2.391,0.726,-4.196,-0.0571,0.017,-0.1,,,-0.53,
118.484,-2.375,0.654,-4.196,-0.0567,0.016,-0.1,,,-0.43,
118.506,-2.362,0.545,-5.035,-0.0564,0.013,-0.12,,,-0.3,
118.527,-2.351,0.436,-5.035,-0.0561,0.01,-0.12,,,-0.19,
118.549,-2.344,0.327,-5.035,-0.0559,0.008,-0.12,,,-0.11,
118.57,-2.337,0.218,-5.035,-0.0558,0.005,-0.12,,,-0.05,
118.592,-2.334,0.109,-5.035,-0.0557,0.003,-0.12,,,-0.01,
118.614,-2.333,0,-5.035,-0.0557,0,-0.12,,,0,
118.635,-2.334,-0.109,-4.196,-0.0557,-0.003,-0.1,,,-0.01,
118.657,-2.337,-0.182,-4.196,-0.0558,-0.004,-0.1,,,-0.03,
118.679,-2.342,-0.29,-5.035,-0.0559,-0.007,-0.12,,,-0.08,
118.7,-2.35,-0.399,-5.035,-0.0561,-0.01,-0.12,,,-0.16,
118.722,-2.359,-0.508,-4.196,-0.0563,-0.012,-0.1,,,-0.26,
118.744,-2.372,-0.581,-2.517,-0.0566,-0.014,-0.06,,,-0.34,
118.765,-2.384,-0.617,-3.357,-0.0569,-0.015,-0.08,,,-0.38,
118.787,-2.399,-0.726,-4.196,-0.0573,-0.017,-0.1,,,-0.53,
118.808,-2.416,-0.799,-2.517,-0.0577,-0.019,-0.06,,,-0.64,
118.83,-2.433,-0.835,-2.517,-0.0581,-0.02,-0.06,,,-0.7,
118.852,-2.452,-0.908,-3.357,-0.0585,-0.022,-0.08,,,-0.82,
118.873,-2.472,-0.98,-3.357,-0.059,-0.023,-0.08,,,-0.96,
118.895,-2.494,-1.053,-2.517,-0.0595,-0.025,-0.06,,,-1.11,
118.917,-2.518,-1.089,-1.678,-0.0601,-0.026,-0.04,,,-1.19,
118.938,-2.542,-1.125,-0.839,-0.0607,-0.027,-0.02,,,-1.27,
118.96,,,,,,,3.24,,,-1.13
118.96,-2.567,-1.125,-0.839,-0.0613,-0.027,-0.02,,,-1.27,
118.982,-2.59,-1.162,-1.678,-0.0618,-0.028,-0.04,,,-1.35,
119.003,-2.617,-1.198,0,-0.0625,-0.029,-3.69E-15,,,-1.44,
119.025,-2.642,-1.162,0,-0.0631,-0.028,0,,,-1.35,
119.026,,,,,,,,0.24,,
119.046,-2.667,-1.198,-0.839,-0.0637,-0.029,-0.02,,,-1.44,
119.068,-2.694,-1.198,0.839,-0.0643,-0.029,0.02,,,-1.44,
119.09,-2.719,-1.162,0.839,-0.0649,-0.028,0.02,,,-1.35,
119.111,-2.744,-1.162,8.82E-12,-0.0655,-0.028,2.11E-13,,,-1.35,
119.133,-2.769,-1.162,0.839,-0.0661,-0.028,0.02,,,-1.35,
119.155,-2.794,-1.125,2.517,-0.0667,-0.027,0.06,,,-1.27,
119.176,-2.818,-1.053,2.517,-0.0673,-0.025,0.06,,,-1.11,
119.198,-2.84,-1.017,0.839,-0.0678,-0.024,0.02,,,-1.03,
119.219,-2.862,-1.017,1.678,-0.0683,-0.024,0.04,,,-1.03,
119.241,-2.884,-0.944,3.357,-0.0688,-0.023,0.08,,,-0.89,
119.263,-2.903,-0.871,3.357,-0.0693,-0.021,0.08,,,-0.76,
119.284,-2.922,-0.799,3.357,-0.0697,-0.019,0.08,,,-0.64,
119.306,-2.937,-0.726,3.357,-0.0701,-0.017,0.08,,,-0.53,
119.328,-2.953,-0.654,4.196,-0.0705,-0.016,0.1,,,-0.43,
119.349,-2.966,-0.545,4.196,-0.0708,-0.013,0.1,,,-0.3,
119.371,-2.977,-0.472,4.196,-0.0711,-0.011,0.1,,,-0.22,
119.393,-2.986,-0.363,5.035,-0.0713,-0.009,0.12,,,-0.13,
119.414,-2.992,-0.254,4.196,-0.0714,-0.006,0.1,,,-0.06,
119.436,-2.997,-0.182,4.196,-0.0715,-0.004,0.1,,,-0.03,
119.457,-3,-0.073,5.874,-0.0716,-0.002,0.14,,,-0.01,
119.479,-3,0.073,5.874,-0.0716,0.002,0.14,,,-0.01,
119.501,-2.997,0.182,5.035,-0.0715,0.004,0.12,,,-0.03,
119.522,-2.992,0.29,5.035,-0.0714,0.007,0.12,,,-0.08,
119.544,-2.985,0.399,5.035,-0.0712,0.01,0.12,,,-0.16,
119.566,-2.975,0.508,5.035,-0.071,0.012,0.12,,,-0.26,
119.587,-2.963,0.617,5.035,-0.0707,0.015,0.12,,,-0.38,
119.609,-2.948,0.726,5.035,-0.0704,0.017,0.12,,,-0.53,
119.63,-2.931,0.835,5.035,-0.07,0.02,0.12,,,-0.7,
119.652,-2.912,0.944,4.196,-0.0695,0.023,0.1,,,-0.89,
119.674,-2.89,1.017,3.357,-0.069,0.024,0.08,,,-1.03,
119.695,-2.868,1.089,3.357,-0.0685,0.026,0.08,,,-1.19,
119.717,-2.843,1.162,3.357,-0.0679,0.028,0.08,,,-1.35,
119.739,-2.818,1.234,3.357,-0.0673,0.029,0.08,,,-1.52,
119.76,-2.79,1.307,2.517,-0.0666,0.031,0.06,,,-1.71,
119.782,-2.761,1.343,0.839,-0.0659,0.032,0.02,,,-1.8,
119.804,-2.732,1.343,-1.02E-11,-0.0652,0.032,-2.44E-13,,,-1.8,
119.825,-2.703,1.343,0.839,-0.0645,0.032,0.02,,,-1.8,
119.847,-2.673,1.38,0.839,-0.0638,0.033,0.02,,,-1.9,
119.868,-2.644,1.38,1.05E-11,-0.0631,0.033,2.43E-13,,,-1.9,
119.89,-2.614,1.38,-0.839,-0.0624,0.033,-0.02,,,-1.9,
119.912,-2.584,1.343,-2.517,-0.0617,0.032,-0.06,,,-1.8,
119.933,-2.556,1.271,-2.517,-0.061,0.03,-0.06,,,-1.61,
119.955,-2.529,1.234,-1.678,-0.0604,0.029,-0.04,,,-1.52,
119.977,-2.502,1.198,-2.517,-0.0597,0.029,-0.06,,,-1.44,
119.998,-2.477,1.125,-3.357,-0.0591,0.027,-0.08,,,-1.27,
120.02,-2.454,1.053,-4.196,-0.0586,0.025,-0.1,,,-1.11,
120.042,-2.432,0.944,-5.035,-0.058,0.023,-0.12,,,-0.89,
120.063,-2.413,0.835,-4.196,-0.0576,0.02,-0.1,,,-0.7,
120.085,-2.395,0.762,-3.357,-0.0572,0.018,-0.08,,,-0.58,
120.106,-2.38,0.69,-4.196,-0.0568,0.016,-0.1,,,-0.48,
120.128,-2.366,0.581,-5.874,-0.0565,0.014,-0.14,,,-0.34,
120.15,-2.355,0.436,-5.874,-0.0562,0.01,-0.14,,,-0.19,
120.171,-2.347,0.327,-4.196,-0.056,0.008,-0.1,,,-0.11,
120.193,-2.34,0.254,-4.196,-0.0559,0.006,-0.1,,,-0.06,
120.215,-2.336,0.145,-5.035,-0.0558,0.003,-0.12,,,-0.02,
120.236,-2.334,0.036,-5.035,-0.0557,8.67E-04,-0.12,,,0,
120.258,-2.334,-0.073,-5.035,-0.0557,-0.002,-0.12,,,-0.01,
120.279,-2.337,-0.182,-4.196,-0.0558,-0.004,-0.1,,,-0.03,
120.301,-2.342,-0.254,-4.196,-0.0559,-0.006,-0.1,,,-0.06,
120.323,-2.348,-0.363,-5.035,-0.0561,-0.009,-0.12,,,-0.13,
120.344,-2.358,-0.472,-4.196,-0.0563,-0.011,-0.1,,,-0.22,
120.366,-2.369,-0.545,-3.357,-0.0565,-0.013,-0.08,,,-0.3,
120.388,-2.381,-0.617,-3.357,-0.0568,-0.015,-0.08,,,-0.38,
120.409,-2.395,-0.69,-3.357,-0.0572,-0.016,-0.08,,,-0.48,
120.431,-2.411,-0.762,-3.357,-0.0576,-0.018,-0.08,,,-0.58,
120.453,-2.428,-0.835,-3.357,-0.058,-0.02,-0.08,,,-0.7,
120.474,-2.447,-0.908,-2.517,-0.0584,-0.022,-0.06,,,-0.82,
120.496,-2.468,-0.944,-1.678,-0.0589,-0.023,-0.04,,,-0.89,
120.517,-2.488,-0.98,-2.517,-0.0594,-0.023,-0.06,,,-0.96,
120.539,-2.51,-1.053,-2.517,-0.0599,-0.025,-0.06,,,-1.11,
120.561,-2.534,-1.089,-1.678,-0.0605,-0.026,-0.04,,,-1.19,
120.582,-2.557,-1.125,-0.839,-0.061,-0.027,-0.02,,,-1.27,
120.604,-2.582,-1.125,8.55E-12,-0.0616,-0.027,2.08E-13,,,-1.27,
120.626,-2.606,-1.125,-1.678,-0.0622,-0.027,-0.04,,,-1.27,
120.647,-2.631,-1.198,-1.678,-0.0628,-0.029,-0.04,,,-1.44,
120.657,,,,,,,,0.24,,
120.669,-2.658,-1.198,0.839,-0.0634,-0.029,0.02,,,-1.44,
120.691,-2.683,-1.162,0.839,-0.064,-0.028,0.02,,,-1.35,
120.712,-2.708,-1.162,0,-0.0646,-0.028,0,,,-1.35,
120.734,-2.733,-1.162,0,-0.0652,-0.028,0,,,-1.35,
120.755,-2.758,-1.162,0.839,-0.0658,-0.028,0.02,,,-1.35,
120.777,-2.783,-1.125,1.678,-0.0664,-0.027,0.04,,,-1.27,
120.799,-2.807,-1.089,1.678,-0.067,-0.026,0.04,,,-1.19,
120.82,-2.831,-1.053,1.678,-0.0676,-0.025,0.04,,,-1.11,
120.842,-2.853,-1.017,1.678,-0.0681,-0.024,0.04,,,-1.03,
120.864,-2.875,-0.98,3.357,-0.0686,-0.023,0.08,,,-0.96,
120.885,-2.895,-0.871,3.357,-0.0691,-0.021,0.08,,,-0.76,
120.907,-2.912,-0.835,2.517,-0.0695,-0.02,0.06,,,-0.7,
120.928,-2.931,-0.762,4.196,-0.07,-0.018,0.1,,,-0.58,
120.95,-2.945,-0.654,3.357,-0.0703,-0.016,0.08,,,-0.43,
120.972,-2.959,-0.617,2.517,-0.0706,-0.015,0.06,,,-0.38,
120.993,-2.972,-0.545,4.196,-0.0709,-0.013,0.1,,,-0.3,
121.015,-2.983,-0.436,5.874,-0.0712,-0.01,0.14,,,-0.19,
121.037,-2.991,-0.29,5.035,-0.0714,-0.007,0.12,,,-0.08,
121.058,-2.996,-0.218,4.196,-0.0715,-0.005,0.1,,,-0.05,
121.08,-3,-0.109,5.035,-0.0716,-0.003,0.12,,,-0.01,
121.102,-3,0,5.035,-0.0716,0,0.12,,,0,
121.123,-3,0.109,5.874,-0.0716,0.003,0.14,,,-0.01,
121.145,-2.996,0.254,5.874,-0.0715,0.006,0.14,,,-0.06,
121.166,-2.989,0.363,5.035,-0.0714,0.009,0.12,,,-0.13,
121.188,-2.98,0.472,5.035,-0.0711,0.011,0.12,,,-0.22,
121.21,-2.969,0.581,5.035,-0.0709,0.014,0.12,,,-0.34,
121.231,-2.955,0.69,5.035,-0.0705,0.016,0.12,,,-0.48,
121.253,-2.939,0.799,5.035,-0.0702,0.019,0.12,,,-0.64,
121.275,-2.92,0.908,5.035,-0.0697,0.022,0.12,,,-0.82,
121.296,-2.9,1.017,4.196,-0.0692,0.024,0.1,,,-1.03,
121.318,-2.876,1.089,3.357,-0.0687,0.026,0.08,,,-1.19,
121.339,-2.853,1.162,3.357,-0.0681,0.028,0.08,,,-1.35,
121.361,-2.826,1.234,2.517,-0.0675,0.029,0.06,,,-1.52,
121.383,-2.799,1.271,2.517,-0.0668,0.03,0.06,,,-1.61,
121.404,-2.771,1.343,2.517,-0.0661,0.032,0.06,,,-1.8,
121.426,-2.741,1.38,1.678,-0.0654,0.033,0.04,,,-1.9,
121.448,-2.711,1.416,0.839,-0.0647,0.034,0.02,,,-2,
121.469,-2.68,1.416,1.08E-11,-0.064,0.034,2.57E-13,,,-2,
121.491,-2.65,1.416,1.08E-11,-0.0633,0.034,2.53E-13,,,-2,
121.513,-2.619,1.416,-1.678,-0.0625,0.034,-0.04,,,-2,
121.534,-2.589,1.343,-1.678,-0.0618,0.032,-0.04,,,-1.8,
121.556,-2.56,1.343,-0.839,-0.0611,0.032,-0.02,,,-1.8,
121.577,-2.531,1.307,-2.517,-0.0604,0.031,-0.06,,,-1.71,
121.599,-2.504,1.234,-3.357,-0.0598,0.029,-0.08,,,-1.52,
121.621,-2.477,1.162,-3.357,-0.0591,0.028,-0.08,,,-1.35,
121.642,-2.454,1.089,-4.196,-0.0586,0.026,-0.1,,,-1.19,
121.664,-2.43,0.98,-5.035,-0.058,0.023,-0.12,,,-0.96,
121.686,-2.411,0.871,-4.196,-0.0576,0.021,-0.1,,,-0.76,
121.707,-2.392,0.799,-4.196,-0.0571,0.019,-0.1,,,-0.64,
121.729,-2.377,0.69,-5.035,-0.0567,0.016,-0.12,,,-0.48,
121.751,-2.362,0.581,-5.035,-0.0564,0.014,-0.12,,,-0.34,
121.772,-2.351,0.472,-5.035,-0.0561,0.011,-0.12,,,-0.22,
121.794,-2.342,0.363,-5.035,-0.0559,0.009,-0.12,,,-0.13,
121.815,-2.336,0.254,-5.035,-0.0558,0.006,-0.12,,,-0.06,
121.837,-2.331,0.145,-5.035,-0.0556,0.003,-0.12,,,-0.02,
121.859,-2.329,0.036,-5.874,-0.0556,8.67E-04,-0.14,,,0,
121.88,-2.329,-0.109,-5.874,-0.0556,-0.003,-0.14,,,-0.01,
121.902,-2.334,-0.218,-4.196,-0.0557,-0.005,-0.1,,,-0.05,
121.924,-2.339,-0.29,-4.196,-0.0558,-0.007,-0.1,,,-0.08,
121.945,-2.347,-0.399,-4.196,-0.056,-0.01,-0.1,,,-0.16,
121.967,-2.356,-0.472,-3.357,-0.0562,-0.011,-0.08,,,-0.22,
121.988,-2.367,-0.545,-3.357,-0.0565,-0.013,-0.08,,,-0.3,
122.01,-2.38,-0.617,-4.196,-0.0568,-0.015,-0.1,,,-0.38,
122.032,-2.394,-0.726,-4.196,-0.0571,-0.017,-0.1,,,-0.53,
122.053,-2.411,-0.799,-2.517,-0.0576,-0.019,-0.06,,,-0.64,
122.075,-2.428,-0.835,-2.517,-0.058,-0.02,-0.06,,,-0.7,
122.097,-2.447,-0.908,-3.357,-0.0584,-0.022,-0.08,,,-0.82,
122.118,-2.468,-0.98,-3.357,-0.0589,-0.023,-0.08,,,-0.96,
122.14,-2.49,-1.053,-2.517,-0.0594,-0.025,-0.06,,,-1.11,
122.162,-2.513,-1.089,-0.839,-0.06,-0.026,-0.02,,,-1.19,
122.183,-2.537,-1.089,-0.839,-0.0606,-0.026,-0.02,,,-1.19,
122.205,-2.56,-1.125,-1.678,-0.0611,-0.027,-0.04,,,-1.27,
122.212,,,,,,,3.25,,,-1.14
122.226,-2.586,-1.162,-0.839,-0.0617,-0.028,-0.02,,,-1.35,
122.248,-2.611,-1.162,-0.839,-0.0623,-0.028,-0.02,,,-1.35,
122.27,-2.636,-1.198,-0.839,-0.0629,-0.029,-0.02,,,-1.44,
122.278,,,,,,,,0.24,,
122.291,-2.663,-1.198,0.839,-0.0636,-0.029,0.02,,,-1.44,
122.313,-2.688,-1.162,0.839,-0.0642,-0.028,0.02,,,-1.35,
122.335,-2.713,-1.162,0,-0.0648,-0.028,0,,,-1.35,
122.356,-2.738,-1.162,0.839,-0.0654,-0.028,0.02,,,-1.35,
122.378,-2.763,-1.125,0.839,-0.066,-0.027,0.02,,,-1.27,
122.4,-2.787,-1.125,0.839,-0.0665,-0.027,0.02,,,-1.27,
122.421,-2.812,-1.089,2.517,-0.0671,-0.026,0.06,,,-1.19,
122.443,-2.834,-1.017,2.517,-0.0676,-0.024,0.06,,,-1.03,
122.464,-2.856,-0.98,1.678,-0.0682,-0.023,0.04,,,-0.96,
122.486,-2.876,-0.944,2.517,-0.0687,-0.023,0.06,,,-0.89,
122.508,-2.897,-0.871,3.357,-0.0691,-0.021,0.08,,,-0.76,
122.529,-2.914,-0.799,2.517,-0.0696,-0.019,0.06,,,-0.64,
122.551,-2.931,-0.762,3.357,-0.07,-0.018,0.08,,,-0.58,
122.573,-2.947,-0.654,4.196,-0.0703,-0.016,0.1,,,-0.43,
122.594,-2.959,-0.581,3.357,-0.0706,-0.014,0.08,,,-0.34,
122.616,-2.972,-0.508,4.196,-0.0709,-0.012,0.1,,,-0.26,
122.637,-2.981,-0.399,5.035,-0.0712,-0.01,0.12,,,-0.16,
122.659,-2.989,-0.29,5.035,-0.0714,-0.007,0.12,,,-0.08,
122.681,-2.994,-0.182,4.196,-0.0715,-0.004,0.1,,,-0.03,
122.702,-2.997,-0.109,4.196,-0.0715,-0.003,0.1,,,-0.01,
122.724,-2.999,0,5.874,-0.0716,0,0.14,,,0,
122.746,-2.997,0.145,5.874,-0.0715,0.003,0.14,,,-0.02,
122.767,-2.992,0.254,5.035,-0.0714,0.006,0.12,,,-0.06,
122.789,-2.986,0.363,5.035,-0.0713,0.009,0.12,,,-0.13,
122.811,-2.977,0.472,5.035,-0.0711,0.011,0.12,,,-0.22,
122.832,-2.966,0.581,5.035,-0.0708,0.014,0.12,,,-0.34,
122.854,-2.952,0.69,4.196,-0.0705,0.016,0.1,,,-0.48,
122.875,-2.936,0.762,4.196,-0.0701,0.018,0.1,,,-0.58,
122.897,-2.919,0.871,5.035,-0.0697,0.021,0.12,,,-0.76,
122.919,-2.898,0.98,5.035,-0.0692,0.023,0.12,,,-0.96,
122.94,-2.876,1.089,4.196,-0.0687,0.026,0.1,,,-1.19,
122.962,-2.851,1.162,2.517,-0.0681,0.028,0.06,,,-1.35,
122.984,-2.826,1.198,2.517,-0.0675,0.029,0.06,,,-1.44,
123.005,-2.799,1.271,2.517,-0.0668,0.03,0.06,,,-1.61,
123.027,-2.771,1.307,1.678,-0.0661,0.031,0.04,,,-1.71,
123.049,-2.743,1.343,0.839,-0.0655,0.032,0.02,,,-1.8,
123.07,-2.713,1.343,1.02E-11,-0.0648,0.032,2.44E-13,,,-1.8,
123.092,-2.684,1.343,0.839,-0.0641,0.032,0.02,,,-1.8,
123.113,-2.655,1.38,0.839,-0.0634,0.033,0.02,,,-1.9,
123.135,-2.625,1.38,-0.839,-0.0627,0.033,-0.02,,,-1.9,
123.157,-2.595,1.343,-1.678,-0.0619,0.032,-0.04,,,-1.8,
123.178,-2.567,1.307,-1.678,-0.0613,0.031,-0.04,,,-1.71,
123.2,-2.538,1.271,-2.517,-0.0606,0.03,-0.06,,,-1.61,
123.222,-2.512,1.198,-2.517,-0.06,0.029,-0.06,,,-1.44,
123.243,-2.487,1.162,-2.517,-0.0594,0.028,-0.06,,,-1.35,
123.265,-2.461,1.089,-4.196,-0.0588,0.026,-0.1,,,-1.19,
123.286,-2.439,0.98,-4.196,-0.0582,0.023,-0.1,,,-0.96,
123.308,-2.419,0.908,-4.196,-0.0577,0.022,-0.1,,,-0.82,
123.33,-2.4,0.799,-5.035,-0.0573,0.019,-0.12,,,-0.64,
123.351,-2.384,0.69,-5.035,-0.0569,0.016,-0.12,,,-0.48,
123.373,-2.37,0.581,-5.035,-0.0566,0.014,-0.12,,,-0.34,
123.395,-2.359,0.472,-4.196,-0.0563,0.011,-0.1,,,-0.22,
123.416,-2.35,0.399,-4.196,-0.0561,0.01,-0.1,,,-0.16,
123.438,-2.342,0.29,-5.874,-0.0559,0.007,-0.14,,,-0.08,
123.46,-2.337,0.145,-5.874,-0.0558,0.003,-0.14,,,-0.02,
123.481,-2.336,0.036,-3.357,-0.0558,8.67E-04,-0.08,,,0,
123.503,-2.336,0,-3.357,-0.0558,0,-0.08,,,0,
123.524,-2.336,-0.109,-5.874,-0.0558,-0.003,-0.14,,,-0.01,
123.546,-2.34,-0.254,-5.035,-0.0559,-0.006,-0.12,,,-0.06,
123.568,-2.347,-0.327,-4.196,-0.056,-0.008,-0.1,,,-0.11,
123.589,-2.355,-0.436,-4.196,-0.0562,-0.01,-0.1,,,-0.19,
123.611,-2.366,-0.508,-3.357,-0.0565,-0.012,-0.08,,,-0.26,
123.633,-2.377,-0.581,-3.357,-0.0567,-0.014,-0.08,,,-0.34,
123.654,-2.391,-0.654,-3.357,-0.0571,-0.016,-0.08,,,-0.43,
123.676,-2.405,-0.726,-3.357,-0.0574,-0.017,-0.08,,,-0.53,
123.697,-2.422,-0.799,-3.357,-0.0578,-0.019,-0.08,,,-0.64,
123.719,-2.439,-0.871,-3.357,-0.0582,-0.021,-0.08,,,-0.76,
123.741,-2.46,-0.944,-1.678,-0.0587,-0.023,-0.04,,,-0.89,
123.762,-2.48,-0.944,-1.678,-0.0592,-0.023,-0.04,,,-0.89,
123.784,-2.501,-1.017,-3.357,-0.0597,-0.024,-0.08,,,-1.03,
123.806,-2.524,-1.089,-1.678,-0.0603,-0.026,-0.04,,,-1.19,
123.827,-2.548,-1.089,-0.839,-0.0608,-0.026,-0.02,,,-1.19,
123.849,-2.571,-1.125,-0.839,-0.0614,-0.027,-0.02,,,-1.27,
123.871,-2.597,-1.125,-1.71E-11,-0.062,-0.027,-4.08E-13,,,-1.27,
123.892,-2.62,-1.125,-0.839,-0.0625,-0.027,-0.02,,,-1.27,
123.912,,,,,,,,0.24,,
123.914,-2.645,-1.162,-0.839,-0.0631,-0.028,-0.02,,,-1.35,
123.935,-2.67,-1.162,0,-0.0637,-0.028,0,,,-1.35,
123.957,-2.695,-1.162,0,-0.0643,-0.028,0,,,-1.35,
123.979,-2.721,-1.162,-8.82E-12,-0.0649,-0.028,-2.11E-13,,,-1.35,
124,-2.746,-1.162,0.839,-0.0655,-0.028,0.02,,,-1.35,
124.022,-2.771,-1.125,1.678,-0.0661,-0.027,0.04,,,-1.27,
124.044,-2.794,-1.089,0.839,-0.0667,-0.026,0.02,,,-1.19,
124.065,-2.818,-1.089,1.678,-0.0673,-0.026,0.04,,,-1.19,
124.087,-2.842,-1.017,3.357,-0.0678,-0.024,0.08,,,-1.03,
124.109,-2.862,-0.944,1.678,-0.0683,-0.023,0.04,,,-0.89,
124.13,-2.882,-0.944,1.678,-0.0688,-0.023,0.04,,,-0.89,
124.152,-2.903,-0.871,3.357,-0.0693,-0.021,0.08,,,-0.76,
124.173,-2.92,-0.799,3.357,-0.0697,-0.019,0.08,,,-0.64,
124.195,-2.937,-0.726,4.196,-0.0701,-0.017,0.1,,,-0.53,
124.217,-2.952,-0.617,4.196,-0.0705,-0.015,0.1,,,-0.38,
124.238,-2.964,-0.545,3.357,-0.0708,-0.013,0.08,,,-0.3,
124.26,-2.975,-0.472,3.357,-0.071,-0.011,0.08,,,-0.22,
124.282,-2.985,-0.399,4.196,-0.0712,-0.01,0.1,,,-0.16,
124.303,-2.992,-0.29,5.874,-0.0714,-0.007,0.14,,,-0.08,
124.325,-2.997,-0.145,5.035,-0.0715,-0.003,0.12,,,-0.02,
124.346,-2.999,-0.073,4.196,-0.0716,-0.002,0.1,,,-0.01,
124.368,-3,0.036,5.874,-0.0716,8.67E-04,0.14,,,0,
124.39,-2.997,0.182,5.874,-0.0715,0.004,0.14,,,-0.03,
124.411,-2.992,0.29,5.035,-0.0714,0.007,0.12,,,-0.08,
124.433,-2.985,0.399,5.035,-0.0712,0.01,0.12,,,-0.16,
124.455,-2.975,0.508,5.035,-0.071,0.012,0.12,,,-0.26,
124.476,-2.963,0.617,5.035,-0.0707,0.015,0.12,,,-0.38,
124.498,-2.948,0.726,5.035,-0.0704,0.017,0.12,,,-0.53,
124.52,-2.931,0.835,5.035,-0.07,0.02,0.12,,,-0.7,
124.541,-2.912,0.944,4.196,-0.0695,0.023,0.1,,,-0.89,
124.563,-2.89,1.017,3.357,-0.069,0.024,0.08,,,-1.03,
124.584,-2.868,1.089,4.196,-0.0685,0.026,0.1,,,-1.19,
124.606,-2.843,1.198,4.196,-0.0679,0.029,0.1,,,-1.44,
124.628,-2.816,1.271,2.517,-0.0672,0.03,0.06,,,-1.61,
124.649,-2.788,1.307,0.839,-0.0666,0.031,0.02,,,-1.71,
